lat,lon,time,mss,surface type,range,altitude,geophysical quality flag,pass number,day,month,year
40.91960906982422,51.218910217285156,535885952.0,-42.68560028076172,1.0,1346787.875,1346741.375,127.0,91.0,24,12,2016
40.87367630004883,51.25311279296875,535885952.0,-42.779998779296875,1.0,1346774.125,1346727.375,127.0,91.0,24,12,2016
40.827728271484375,51.28726577758789,535885952.0,-42.87620162963867,1.0,1346760.25,1346713.5,127.0,91.0,24,12,2016
40.78176498413086,51.32136154174805,535885952.0,-42.97589874267578,1.0,1346746.5,1346699.625,127.0,91.0,24,12,2016
40.73579025268555,51.35540771484375,535885952.0,-43.0796012878418,1.0,1346732.75,1346685.75,127.0,91.0,24,12,2016
40.68980407714844,51.38939666748047,535885952.0,-43.1786994934082,1.0,1346719.0,1346671.875,127.0,91.0,24,12,2016
40.64380645751953,51.42333984375,535885952.0,-43.270301818847656,1.0,1346705.25,1346658.0,127.0,91.0,24,12,2016
40.59779357910156,51.45722579956055,535885952.0,-43.358699798583984,1.0,1346691.375,1346644.0,127.0,91.0,24,12,2016
40.55176544189453,51.491058349609375,535885952.0,-43.44620132446289,1.0,1346677.5,1346630.125,127.0,91.0,24,12,2016
40.5057258605957,51.52484130859375,535885952.0,-43.53739929199219,1.0,1346663.75,1346616.25,127.0,91.0,24,12,2016
40.45967483520508,51.55857467651367,535885952.0,-43.635398864746094,1.0,1346649.875,1346602.375,127.0,91.0,24,12,2016
40.41360855102539,51.592254638671875,535885952.0,-43.75199890136719,1.0,1346636.125,1346588.5,127.0,91.0,24,12,2016
40.367530822753906,51.62588119506836,535885952.0,-43.87580108642578,1.0,1346622.375,1346574.625,127.0,91.0,24,12,2016
40.321441650390625,51.65945816040039,535885952.0,-44.03070068359375,1.0,1346608.625,1346560.625,127.0,91.0,24,12,2016
40.27533721923828,51.69298553466797,535885952.0,-44.21689987182617,1.0,1346594.875,1346546.75,127.0,91.0,24,12,2016
40.22922134399414,51.72645950317383,535885952.0,-44.42660140991211,1.0,1346581.25,1346532.875,127.0,91.0,24,12,2016
40.1830940246582,51.75988006591797,535885952.0,-44.64739990234375,1.0,1346567.625,1346519.0,127.0,91.0,24,12,2016
40.13695526123047,51.79325485229492,535885952.0,-44.879398345947266,1.0,1346553.875,1346505.125,127.0,91.0,24,12,2016
40.09080123901367,51.82657241821289,535885984.0,-45.10350036621094,1.0,1346540.25,1346491.25,127.0,91.0,24,12,2016
40.04463577270508,51.85984420776367,535885984.0,-45.30609893798828,1.0,1346526.5,1346477.375,127.0,91.0,24,12,2016
39.99845504760742,51.893062591552734,535885984.0,-45.483001708984375,1.0,1346512.875,1346463.5,127.0,91.0,24,12,2016
39.95226287841797,51.92623519897461,535885984.0,-45.63970184326172,1.0,1346499.125,1346449.5,127.0,91.0,24,12,2016
39.90605926513672,51.959354400634766,535885984.0,-45.77090072631836,1.0,1346485.375,1346435.625,127.0,91.0,24,12,2016
39.85984420776367,51.99242401123047,535885984.0,-45.87519836425781,1.0,1346471.625,1346421.75,127.0,91.0,24,12,2016
39.81361770629883,52.02544021606445,535885984.0,-45.95199966430664,1.0,1346457.75,1346407.875,127.0,91.0,24,12,2016
